2022-02-01			
name	facturer	price	currency
Товар 29917	Производитель 4	732.47	$
Товар 29918	Производитель 9	4503.11	Р
Товар 29919	Производитель 1	471.95	Р
Товар 29920	Производитель 2	6171.83	$
Товар 29921	Производитель 3	1004.02	Е
Товар 29922	Производитель 6	3682.34	$
Товар 29923	Производитель 6	7478.33	$
Товар 29924	Производитель 8	8843.61	$
Товар 29925	Производитель 6	5574.09	Р
Товар 29926	Производитель 12	7149.57	Е
Товар 29927	Производитель 9	1465.47	$
Товар 29928	Производитель 11	4198.9	$
Товар 29929	Производитель 12	6344.37	Р
Товар 29930	Производитель 12	4179.2	Р
Товар 29931	Производитель 4	3038.15	$
Товар 29932	Производитель 9	213.23	Е
Товар 29933	Производитель 9	5028.28	$
Товар 29934	Производитель 1	6505.56	Р
Товар 29935	Производитель 10	4681.53	Е
Товар 29936	Производитель 7	8872.21	Е
Товар 29937	Производитель 11	3375.44	Р
Товар 29938	Производитель 1	485.62	Р
Товар 29939	Производитель 11	7712.74	Р
Товар 29940	Производитель 10	3907.32	$
Товар 29941	Производитель 5	4341.74	Е
Товар 29942	Производитель 8	1841.59	Р
Товар 29943	Производитель 8	100	Р
Товар 29944	Производитель 11	8277.51	$
Товар 29945	Производитель 2	9501.06	$
Товар 29946	Производитель 5	6591.6	Р
Товар 29947	Производитель 6	799.35	Е
Товар 29948	Производитель 9	5974.67	Е
Товар 29949	Производитель 6	6391.25	Е
Товар 29950	Производитель 7	9983.61	$
Товар 29951	Производитель 12	6125.27	Р
Товар 29952	Производитель 2	464.09	Е
Товар 29953	Производитель 2	1744.97	$
Товар 29954	Производитель 8	7067.51	Е
Товар 29955	Производитель 8	8286.44	Р
Товар 29956	Производитель 1	2092.29	Е
Товар 29957	Производитель 4	3649.04	Р
Товар 29958	Производитель 2	5431.48	Р
Товар 29959	Производитель 11	5994	Р
Товар 29960	Производитель 8	2870.56	$
Товар 29961	Производитель 11	7806.6	Р
Товар 29962	Производитель 11	7023.14	Е
Товар 29963	Производитель 2	1072.55	Р
Товар 29964	Производитель 5	6179.08	Е
Товар 29965	Производитель 6	5367.46	$
Товар 29966	Производитель 7	2561.82	Е
Товар 29967	Производитель 1	24.14	Е
Товар 29968	Производитель 2	2762.05	Е
Товар 29969	Производитель 10	312.2	Е
Товар 29970	Производитель 5	400.44	Р
Товар 29971	Производитель 10	3605.58	$
Товар 29972	Производитель 3	7634.53	Р
Товар 29973	Производитель 5	3411.98	Е
Товар 29974	Производитель 5	6826.04	$
Товар 29975	Производитель 11	3960.15	Р
Товар 29976	Производитель 12	2508.98	Р
Товар 29977	Производитель 8	3794.25	Е
Товар 29978	Производитель 9	5797.84	Е
Товар 29979	Производитель 4	1382.29	Е
Товар 29980	Производитель 4	4041.51	Р
Товар 29981	Производитель 12	5998.7	Р
Товар 29982	Производитель 2	775.71	Р
Товар 29983	Производитель 10	92.11	$
Товар 29984	Производитель 2	6424.7	Е
Товар 29985	Производитель 7	1488.98	Р
Товар 29986	Производитель 9	5651.3	$
Товар 29987	Производитель 5	1901.53	Е
Товар 29988	Производитель 1	9537.53	Е
Товар 29989	Производитель 8	1660.9	Е
Товар 29990	Производитель 10	5358.84	Р
Товар 29991	Производитель 5	3863.25	Е
Товар 29992	Производитель 7	4371.56	$
Товар 29993	Производитель 8	5417.22	Е
Товар 29994	Производитель 12	5345.14	Е
Товар 29995	Производитель 9	1346.24	$
Товар 29996	Производитель 9	3380.55	$
Товар 29997	Производитель 8	4095.89	Р
Товар 29998	Производитель 2	6396.43	Е
Товар 29999	Производитель 10	1124.99	Р
Товар 30000	Производитель 8	7295.54	$
Товар 30001	Производитель 1	3268.77	$
Товар 30002	Производитель 5	4521.7	Р
Товар 30003	Производитель 5	3479.36	Е
Товар 30004	Производитель 4	6263.08	Р
Товар 30005	Производитель 10	7103.99	Р
Товар 30006	Производитель 3	9216.17	Е
Товар 30007	Производитель 11	5485.92	Р
Товар 30008	Производитель 2	36.78	Е
Товар 30009	Производитель 9	4822.33	Р
Товар 30010	Производитель 5	4793.11	Р
Товар 30011	Производитель 8	3245.64	Е
Товар 30012	Производитель 4	237.67	Р
Товар 30013	Производитель 9	1381.16	$
Товар 30014	Производитель 3	4075.42	$
Товар 30015	Производитель 1	8742.04	Р
Товар 30016	Производитель 7	9327.1	Р
Товар 30017	Производитель 8	132.77	Р
Товар 30018	Производитель 6	8789.94	Р
Товар 30019	Производитель 11	9610.72	Р
Товар 30020	Производитель 5	1529.45	$
Товар 30021	Производитель 8	2866.42	$
Товар 30022	Производитель 11	8018.36	$
Товар 30023	Производитель 4	4075.53	Р
Товар 30024	Производитель 9	9547.05	Е
Товар 30025	Производитель 6	3724.47	$
Товар 30026	Производитель 1	187.09	Е
Товар 30027	Производитель 6	4406.35	Е
Товар 30028	Производитель 4	7456.7	Е
Товар 30029	Производитель 11	7564.9	Р
Товар 30030	Производитель 1	3860.88	Е
Товар 30031	Производитель 12	4618.52	$
Товар 30032	Производитель 4	5237.97	Е
Товар 30033	Производитель 11	4337.42	$
Товар 30034	Производитель 12	5568.76	Е
Товар 30035	Производитель 6	8390.28	Е
Товар 30036	Производитель 6	866.21	Е
Товар 30037	Производитель 5	2759.41	Р
Товар 30038	Производитель 10	7365.16	Р
Товар 30039	Производитель 10	4708.63	Е
Товар 30040	Производитель 2	7830.81	$
Товар 30041	Производитель 10	9332.04	$
Товар 30042	Производитель 2	5131.33	Р
Товар 30043	Производитель 4	8541.51	$
Товар 30044	Производитель 10	4774.61	Р
Товар 30045	Производитель 11	1348.5	Р
Товар 30046	Производитель 1	8965.56	$
Товар 30047	Производитель 3	834.98	Е
Товар 30048	Производитель 2	4728.13	Р
Товар 30049	Производитель 12	5706.2	Е
Товар 30050	Производитель 2	8836.57	Е
Товар 30051	Производитель 1	2858.24	$
Товар 30052	Производитель 1	71.53	Е
Товар 30053	Производитель 9	8549.98	Р
Товар 30054	Производитель 9	2066.93	Р
Товар 30055	Производитель 7	4505.28	Е
Товар 30056	Производитель 5	4615.37	Р
Товар 30057	Производитель 2	7587.27	$
Товар 30058	Производитель 9	2366.44	Р
Товар 30059	Производитель 12	4459.33	Р
Товар 30060	Производитель 3	2852.37	Е
Товар 30061	Производитель 7	7787.76	Р
Товар 30062	Производитель 8	6006.7	Р
